stemmed_review,label
aplikasi ken untung aja tidak penting driver kalo usaha mau kerjasamabisnis grab paling semangat liat kalo driver nya ngeluh ken ungkap asa lama lapang ehh malah pura pura tidak denger dasar kacang lupa kulit,1
baru ku install langsung nyoba grabcar dapet lebih murah 10k apps ijo belah eh gilir jalan kok beda arah jalan nya beneran pas tuju todong harga awal 80 10tol jadi 150 alas nya macet lah maps aja lancar gajelas,0
aplikasi lot bayar pakai kaspro lot masuk nya si driver minta chas jadi nya dobel bayar nya parahh,0
driver sangat baik ramah jeput cepat bawa motor halus sangat nyaman kendara dgn maxim,1
nggk pernah driver dekat selalu jauh padahal putar byk dekat driver nya,1
goride hemat jangan taro bawah dongtaro paling ataskalo orang gatau ngira goride hemat gaada,1
makin lama makin tidak jelas promo sedia kok mau cari menu promo hilang anehh baik,0
dong grab beberapa kali sen grab motor slalu tidak gerak titik awal chat tidak balas driver mau tidak mau batalinlebih 10 menit nunggu baik dong kualitas maps sulit buat zoom,0
gojek sekarang mtr kadang tidak sesuai pakai daftar aplikasi l kadang mtr maaf kurang layak buat dipake tetap dipake buat narik bukan daftar minimal tahun kendara,0
gojek kalo nyewain motor listrik driver cek dulu ada motor layak engga jangan driver bayar sewa dapet motor tidak layak aplikasi nilai driver,1
sy harap pihak grab lebih tingkat sejahtera driver ada usaha grab jadi lebih sukses kaya kasihan driver hidup tidak sejahtera untung pihak grab sematatdk peduli nasib ada drivernyahidup ojol,1
peta real time tentu lokasi tidak titik lokasi sayapenumpang jadi tumpang arah titik manual bs potensi salah titik driver ramah,0
dasar alam akhir guna grab dapat driver jarak nya cukup jauh titik jemput,1
grab selalu depan moga selalu bantu driver jalan stop sulit driver terima kasih,1
gimana sih aplikasi tidak hubung driver driver batal padahal tidak batalin,0
tambahin promo grabike buat tumpang tiap hr pakai jasa ojek online grab bike terimakasih,1
kasih paham kerja nya kalo mau kerja jangan pilih pilih kerja banyak driver waktu tentu alasa sen rame,1
tarif terlalu mahal jarak dekat 25k tidak masuk akal promo susah ambil,1
mau masuk akun suruh verifikasi wajah gagal terus tidak jelas nih gojek mau perlu jadi tidak ngapain,1
biar apa coba konsumen pakai verifikasi wajah mau log in jadi gagal terus emang wajah orang tidak rubah kalo tambah umur kacau mau transaksi gojek jadi males ribet bye gojelk,1
gocar driver jual mahal sombong 4x cancel kalau gamau nyopir jangan daftar jadi driver gocar,0
susah dapet driver gocar kalo cuaca hujan posisi rute jauh baik benah,1
driver gocar terkadang susah nganter konsumen alas jauh lah jemput nya nya inti nya driver tidak mau jemput lucu nya minta batal konsumen ngebatalin konsumen mau tunggu,1
nasabah jago jadi prioritas promo ongkir gojek niat buka bank jago biar promo gratis ongkir gojek nyata sama aja kaya bayar,1
kemudi saputra hair ludin motorcycle warna hitam nopol bp2026kb selamat nikmat jalan rating 490 bugusramahbaik,1
pilih sih gocar hemat lain kalonmilih hemat tidak driver mau ambil gilir ganti prioritas langsung driver lawak,1
buat fitur lapor anonim langgan beri lapor aman mes gocar comfort tidak nyaman sedikit tekan terimakasih atas perhati,1
apk nyaa sulit ada darurat kalo santai apk nyaa bgus batal harga gojek goride tambah,1
saat butuh banget susah sekali cari gojek padahal jm 6 pagi ni jam 8 tidak sekali kesel,0
tunggu jam 5 tidak on the way on the way driver nya akhir nya pas mau buka minta dibatalin lol,1
bintang 4 dulu yah kadang kalo ambil gojekgocar hemat driverrider tidak mau pick up kalo memang tidak untung mitra tidak usah gocargojek hemat bikin sebel aja,1
kalau banda aceh kalau pakai ojek tetap maxim cara pakai mudah biaya lebih murah terimakasih,1
driver lebih banyak ramah baik hati cuma bagi kecil aja ngeselin bravo gojek,1
kendala driver solusi tdk tepat respon upa bot masalah tdk tercover dlm solusi beri dlm cakap bot,0
sistem terlalu ribet buat nyari driver cepat bayar tambah kalau tidak mau nunggu driver sama 10 menit lebih lamalama makin cekik user aplikasi,0
tidak usah kasih menit kalo driver gabisa dateng sesuai menit an sebel mana driver tidak jujur teruss nyebelin kadang driver suka marah marah admin maxim slow res banget,1
kalau grab car bike jangan kasih driver posisi macet parah masa tumpang tunggu in 2 jam nga masuk akal woi baik,0
pas hujan cuman gerimis doang susah banget dapet driver gojek gitu jauh semua posisi,1
baru pertama x pakai maxim kasih bonus keren maxim sukses selalu buat driver,0
lama aman aman ajacuma kadang suka sebel klw pas masuk grab carkecium bekas driver habis ngerokok nafas jdi sesakgk nyaman jadi sekarang aplikasi tidak bukaudh bbrp harieror terus,1
sedia layan publik senang baik driver ramah armada baik tetap semangat sukses berkah semua,1
aplikasi sangat membantutapi tlnglah jarak jemput jangan terlalu jauhkemarin pesan khusus tumpang driver minta batalin jarak terlalu jauh mau mau batal,0
pilih driver nya lebih seleksi laah orang tua aki kalo dihold dulu 2x ngalamin dapet orang tua jala lelet ngantukan kaget,0
kemudi ade humaedi motorcycle warna hitam nopol a5900nl selamat nikmat jalan rating 495 asik ajak bicara sopan ramah,1
maaf mau na baru daftar gojek kok tiba tiba nama nya sama email nya bukan pu yah padahal nomor hp nya nomor tahu bantu terimakasih,0
jalan kost kantor selesai cor tarif nya tarif lama muter dong update,0
driver pilihpilih bayar guna ewallet tdk mau tpi kalau pke tunai minta lebih susah nyari driver mau jemput alas jauh terus minta naik harga,1
maxim bagus apk nya nyaman sama baik titik lokasi nya driver suka marah sama titik tidak sesuai ujung ujung beri biaya tambah karna tidak sesuai titik,0
sangat kecewaa sistem batal beli klik tetap diprosess semogaa lekas bangkrut gojek,0
yaa buat rekrut driver nya cri benar benar pu akhlakyg dpat driver nya selalu kyk tidak didik tidak tau atitude bekerjaga profesional,1
lambat naikin harga tak da mau jemput sye kota besar mcm tak da driver mau ambik,1
gojek sekarang kacau tidak manusiawi banget potong harga nya miris driver2 sekarang banyak ngeluh potong nya langgan bayar gede masuk driver miris kasi,1
baik sekali driver ramah tidak sombong sangat bantu terimakasih banyak pak moga baik balas allah,1
tarif grabbike grabcar hematterlalu mahalsdgkan tarif aplikasi driver nyata sangat murahadilkah andamemberatkan pemesanmenyulitkan drivermenguntungkan andadrpd tidak buat sistem tarif dr jarak driver brangkatkasian drivertengah mlm malah makin murahmikir,1
bug apk minta ampun tiap msk apk slalu loding lama ngeleg parah sampe buat hp kayak error mau jawab pesan driver aja bikin susah engga ad mau perbaikin ap,1
kirain cuman ajah nyata banyak komplain kasih driver jauh pantesan tidak kasi sama driver langgan sekali kasih driver pulau seberang,1
pribadi lama pakai aplikasi inidan sangat membantusukses buat gojek tahan layanannyasukses buat gojekdan driver sehat semua moga rezeqi ngalir terus yasemua terimakasihdan tetap semangat,1
alogaritma mu benerin masa driver deket malah kasih jauh lokasi tidak semua orang mau nunggu,1
parahpesen goride skrg mahal jrk rmh cm 4 km 18 rbu biasany 10 rbuskrg g voucher utk pnumpang voucher hny brlaku bgi milik kartu kredit sgla bank,0
kalau usaha banyak tipu hasil driver bayar nya bayak laku curang biaya customer akhir nya buat app kerja tangan haram makin hari makin tidak becus semua kerja karyawan teknisi usaha goto,1
mesen tunai bayar k driver terang bayar nontunai bsa selesai mesan ikut padahal bayar,0
bagus aplikasi driver goride selalu bagus layan cuma minus driver mobil aja banyak kayak minus attitude,1
banyak cancel rata rata gojek ad ngebales chat tpi ujung ujung tetap cancel 35 menit buang waktu,0
sangat suka pakai aplikasi gojek tiap hari pakai goride berangkat sekolah banyakin voucher dong kadang ajar tiap hari guna gojek sangat uras uang kalau tidak voucher murah terimakasih,1
tiap pesan gocar selalu dicancel sama driver nya ngak cuma sekali kali padahal pake go car biasa bukan hemat kecewa sekali,0
coba bulan pihak maxim kece kendara driver utama mobil 2x naik maxim mobil dlm ada kotor bau tidak sedap tidak nyaman banget rasa mual slama jalan cium aroma dalam mobil,1
kecewa nih sama gojek gojek sih pas hujan trs sen grap banyak cancel kalau tidak minta cancel alas jauh rute jemput dong gojek,1
lama selalu pakai aplikasi grab oke ajj tidak kendala apa tidak keluh apa kadang diskon hahahaa mantap moga selalu tingkat kualitas aplikasi driver nya lebih penting terimaakasih,1
aplikasi tidak jangan didownload ngak sesuai aplikasi mau cari tuju ngak keluar sama sekali tidak jelas alamat,0
jangan sakit driver gojek dgn program2 kalianada drver ada gojek ada castamer kalian blunder kalau sakit driverbelajarlah sejarah diri gojek jangan lupa ajar pakai hati,1
lah grab map update gojek aja map baru grab lokasi malah tidak liat kesi driver suka nyasar gua harap baca,0
promo akun tentu sangat tidak adil guna lama guna aplikasi gojek atur ubah semua user nikmat promo sama pilih kasih,1
kecewaudah bayar buat langganantetep aja ongkos goride hemat nya lebih mahal apk sebelahhabeuh makin irit drmn,1
knpa skrng driver sering cancel jelek banget gojek skrng sy minggu tidak bs pakai goride go grabe cz driver sering cancel tidak prnh akhir cr gojek pangkal mahal dikit tp cpt dpt ojek d baik pr driver,1
layan ramahmusik tidak bikin jenuhperjalanan nyamansupir orang asikbaikreccomender deh pokoknyapengemudi pratama ananditya toyota avanza warna hitam nopol b1539pyr selamat nikmat jalan rating 400,1
sering cancel driver tunggu lama stlh cancel naik harga kalau driver minta cancel lumayan besar 2x driver minta cancel biaya jd bengkak dong baik hitung naik harga driver komitmen dlm ambil tumpang terima kasih,0
peniti lokasi jemputtujuan tidak nitik manual kalau patok lokasi input manual input lokasi sering lokasi tidak sedia coba ajar grab gojek,0
sangat nyaman kemudi albar mohan syah makatita motorcycle warna cokelat nopol de4395ma selamat nikmat jalan ramadhan mubarak rating 485,1
driver car wilayah kota kendarijangan suka naik kan hargadi aplikasi maxim tuju lurah belah cuma 24 800rpsampai tuju jadi 27 ribukadang naik hampir 10 ribukami guna maxim jdi ragu guna maxim car,0
susah dapet driver sampe pesan 2x pertama telat 20menit lebih malah cancel dua nunggu 20menit lebih cancel hadeh,0
kecewa sekali aplikasi app lokasi driver dekat berhentistuck tidak gerak tunggu 2 jam tdk datang akibat repot lambat tidak efisien harap baik jgn curang,0
jadi mahal banget biasa kampus cuma 9k make gojek plus baru sekarang jadi 13k padahal plus,0
sangat kecewa driver maxim ugalan karna setir ugalan apa pukul tumpang sangat kecewa mohon pihak maxim urus driver ugalan tidak jadi,1
mantab kemudi prancis limbong honda mobilio warna hitam nopol bp1536dh selamat nikmat jalan rating 485,1
layan sek kalau promo selalu batalin sama drive nya beda banget sama grab gojek sombong orang2,1
driver nya jorok semua jgn pesan sini driver nya naik ugal2an kalo dijln,1
harus kasi solusi kalau sedang susah buat cari driver jangan nunggu lama malah tiba tiba dibatalin karna tidak driver pikir solusi buat depan tidak rugi konsumen,1
gojek makin kesini makin gjls segitu banyak nya gojek deket stasiun gaada ngambil sama sekali posisi mau kerja buru buru lebih baik ojek pangkal meski mahal penting sat set,1
gojek goride driver tidak ramah garagara cancel malah didatengin bawa emosi caci maki akun masalah customer trauma padahal pesannan driver sampe lokasi jemput,1
sering pakai gojek malah makin mahal gmn sih pakai diskon bukan nya murah malah naik harga hadeh,1
hilang menu kasih tips driver dr apk banyak driver ngarep mahal aja minta tips,1
motor bagus banget hemat mobil nunggu hampir 20 menit lebih tidak dapet padahal banyak driver kalo gamau ambil matiin ajh aplikasi,0
lah kalo ujan lebih cepat cari driver malah ujan malah makin gamau driver,1
uang tidak balik akun lama tidak taun cara sy akses lapor tidak beri siludi,1
pas tidak kendara pribadi gojek mudah transportasi tempat tuju cepat terimakasih gojek,0
mending hapus aja grab2 hemat mesan grab car terima tp didiemin telpon tidak ngangkat grab butuh kadang urgent butuh kalau ketemu begini ah lah,1
apk payah nunggu hampir 2 jam ngak terima sekali terima malah ngak mau driver nya malah kata cari aja mas kata gitu,0
mudah sangat butuh transportasi cepatgak perlu ribet tinggal klikgojekpun datangterima kasih sangat bantu,1
kali sen gocar selalu sulit atau cancel pihak driver layan nya memang maaf driver slalu pilih2 konsumen nominal harga trip,1
sangat baik n ontime padahal malam banget kasi tuh pak driver nyasukses trs n trslah amanah,1
mending grab kerjasama blubet aja hemat maupun individu gabung aplikasi gocar aja,1
kalau selesai mau buka chat nya ko tidak bs kira gmn soal sy td brg tinggal ditaro didpn motor pas turun sy lupa mungkin driver lupa sy tdk tau,0
sebernar apk nya bagus masalah selalu letak lokasi driver yng padahal gerak map apk tidak gerak,0
kenpa tarif goride sangat mahal murahin sdikit lah biar guna nya tidak pindah apk belah,1
boking pukul 3 sampe pukul 5 tidak driverkenapa kalo boking sekarang lamadan sampe kali kalimuncul terang wadidaw banyak pencetpadahal tidak mencetmohon mudah,0
bagus tingkat bersih helm tumpang nya lebih perhati bersih nya tks,1
makin lama makin tidak muas mudah error susah cari driver lama banget hrus jam baru dibatalin sitem,0
aplikasi ojol memang murah sih menurutkutdk kalah dgn laintrus tingkat lgklo bs adakan voucher2 dong kaya ojol2,1
gojek sekarang mahal meski pakai voucher jalan 77 km biasa harga 9500 pakai voucher go ride aja pot 10rb sekarang jadi 14500 alhasil alih ojol belah,0
banyak driver tidak sesuai aplikasi jadi takut kalau pulang malam mangka aq pulang malam mending pakai grab,0
kapok baru pertama kali sen grab malah dapet driver tidak ramah tidak sopan banget marahmarah gajelas nada tinggi dah gamau sen grab kecewa,1
aplikasi gunanyahujan dikit sama sekali driver gojek mau narik beda jauh aplikasi belah,1
driver lebih safety dr helm nya kurang bagus motor bobrok bahkan jas ujan nya bau,1
fitur chat gojek tdk selesai sy paka aplikasi gojek fitur chat tdk sesai masalah,0
gojek brengsek qta bayar sesuai laksana lapang beda jiwa jajah qta bayar mahal tetep aja masuk driver goceng,1
driver nya mantap jalan utam kena banjirtapi lihai cari jalan tikus akhir sampe tempat kerja terima kasih,1
aplikasi buruk driver dekat malah dapet jauh pakai otak datang pakai bensin bukan pakai modal cuma cuma usaha mu,1
yemakacih driver slalu pilih customer tpi driver dgn ramah sopan mau nganterinbukan soal ongkos tpi memang org baik good job,1
butut kasih denda g ngotak hari doang lupa bayar denda 50k mau ngebet naik haji lu tdi mau langgan gojek plus lgi tpi haroream ning boikot sekali,1
driver nya kurang ajar min minta driver briefingin atas nama henry situmorang plat no b 5286 kbu kalau jangan sampe gara gara satu orang nama grab jadi jelek,0
aplikasi nya berat banget woi hp lot bener kalau buka aplikasi grab aman buka shopp aja lancar,0
saran aja buat hrd driver maximtolong ngerekrut orangitu pribadi sama ahklak lamar tes jugarata driver maxim nyolot tidak beretikakayak preman semua,1
terimakasih grabtitik jemput jamin 5 menit sampemengutamakan langgan terimakasih gojek berkat telat jemput nya grab depan,0
alhamdulillah dapat layan grab ramah tamah terima kasih banyak grab ijin berta dapat grab hemat cara bagaimana sering guna layan grab baik mobil motor terima kasih maaf bila tanya kurang kenan terima kasih,1
kirim cepat mudah driver baik sangat bantu biaya nya murah makasii y maxim,1
noh urusin mitra lu jangan cari untung gede aja aneh kalo komentar customer diladenin tp kalo mitra dicuekin,1
laku pinjam selalu gagal dulu pakai gojek pinjam tidak pernah telat sama sekali mau aju malah telat,0
terlalu lama nunggu kata 2 menit jalan driver nya tidak jalan jalan maps nya,1
kalau tidak pakai promo ongkos mahal buat customerdan terlalu rendah terima driver bijak biar saling untung,1
aplikasi bagus sangat bantu tarif ongkir standar sukses terus gojek beri rating 100,1
jauh ketemu driver jutek alhamdulillahpesan utk driver muslim selalu awal dgn bismillahirrahmanirrahimsemoga hasil dapat penuh barokah,1
driver sibuk semua pesan ulang kali batal terus pas musim hujan sangat tidak andal,1
lama ojol nya padahal pilih comfort aku reset lama gmn sih,1
ampun mau pesan gojek malah suruh tunggu 60 menit jadi banyak coba login,0
parah banget barusan minta 10 ribu gara titik maxim sesat driver males jadi gamau pakai aplikasi trauma,0
asalamualaikum aku guna aplikasi grab motor mula skli pergi dapet nyaman moga aplikasi mudah aku pergi lancar sllu amin terimaksih,1
diupdate jala susah kalo mau masuk pelosok ndak ancer 1 bulan sekali kek kala,1
aplikasi sangat bantu kalau harga utk lebih murah driver potong 5 beri sejahtera krn driver tidak jamin kerja spt sehat tabung bonus thr terimakasih,1
tutorial cara sen grab daerah temu kemudi padahal apk unit 4 menit sen tunggu cariin lama 9 menit kemudi tidak temu pesan grab daerah,0
maxim tidak jelas penumpanh turun jalangak ramah banget cuma gara2 ongkos kecil nganter sampe gerbang rumah dong kykgini kalitolong sleksi driver,0
sen gocar xl buat 6 orang driver tidak mau ambil mending tutup aja dah ganti angkot didaftarin buat gocar pesan mall lippo cikarang,0
driver minta nambah mulu kalau sen malem tidak sama aplikasi aja dinaikin pas malem kok malah minta nambah customer kan argo dah jelas arti emang bener medsos tuh kalau taxol laku gin,0
sangat bangga harga sangat jangkau buat masyarakat tengah bawah banding ojol top lah,1
kak bagaimana cara daftar maxim audah ulang kali daftar lewat pesan telpn bahkan pakai kode perfikasi tetap tdk,0
sekarang gocar jelek layan nya argo 20 25 jarak deket ditolak2 terus sama driver nya terus klw tetap sen lama lama harga naik 2x lipat kecewa layan auto delete aplikasi nya tidak pakai sekarang,0
sekarang aman cepat driver harga paling murah jadi pilih cuma satu tetap perhati driver sering dengar cerita driver ulas negatif padahal layan sesuai,1
minimal kalo buat iklan tombol skip iklan pas selesai tidak kecilin gue guna gojek lama tp pas tau kyk gitu malah males pakai gojek mnding apk belah ono,1
anjir apan nyari jalan kagak muncul2 copy link map kopy jalan tetap tidak muncul cari tetap tidak muncul hadeh ribet deh,0
hapus aja waktu tunggu bayar nya soal tidak nunggu buat bayar sama driver jalan jam 71 bayar 100 rb parah sih munurutku nama driver nya harrys pratama teguh serang banten kerja ciruas,0
lama nunggu driver tidak dibatalin padahal lapor kali kali ujung2 jam lebih baru apl nya batalin dasar aneh,0
aplikasi gx manfaat driver cuma mau ambil bayar gede buat apa promo kalo driver aja ngebatali jemput terus,1
kemudi terlalu banyak meng cancel baik go ride maupun go car tiba lokasi berani cancelmending pakai aplikasi,1
selalu gabisa ngeklik chat padahal pencet or klik ulang kali susah banget masuk room chat jadi sering miscom sama driver baik fitur,0
bintang satu karna tinggal nya hp teman si driver tidak ajak kerja sama akhir tangan lama,1
karna driver minta cancel 2 x cari driver lain tidak dapet karna alas terlalu sering pencet kecewa sama apk sampah,0
alam pakai aplikasi bagus ikan diskon khusus ajar utama sma dapat diskon tunjuk kartu ajar harga gojek kadang naik turun sebab keluar lebih ajar,1
sen grabride hujan hujan deras susah driver 2 temen sen goride hujan langsung datang apa aku alih gojek aja grab nya uninstall,1
overall bagus kadang satu driver kadang nyebelin min info dong bandara sultan mahmud badaruddin ii palembang gocar airport,1
lama guna maxim aman lancar driver ramah asik ajak ngobrol meski jarang ngomong hehehhe harga lebih jangkau dr platform transportasi good job maxim,1
nunggu driver lama kendaran tidak awat nomor polisi lama mati atribut kayak baju emis driver nya beda tidak patuh rambu lalulitas empat suka ngebut mantan balap liar yaa driver nya sngat tidak mngutamakn aman knyamanan langgan,1
jemput tumpang cepat kendara guna mantap kemudi baik sopan terima kasih maxim kemudi,1
tarif mahal buat guna 70 60 buat mitra kemudi sisa buat aplikator cari untung gede parah,1
percuma kasih kode voucher guna semua mulai kode cobaingojekgorideajalebihhemat lain,1
sumpah aplikasi sampah kasih bintang 5 tolol harus aplikasi gojek buang tempat nya,1
maxim bandung paling top mau hujan badai petir tetep narik tumpang paling waktu persib raya aja nunggu jam baru itu aplikasi nunggu 2 jam lebih thankyou maxim,1
nunggu 2 jam buat dapetin driver doang estimasi aplikasi 1 jam bukti 2 jam jalan dapet driver malah cancel pihak gojek edit akhir 5 jam nunggu sip naik 1 bintang,0
kalikali surprise suruh bawa lexus lx600 turbine sport 5500 cc v8 milik coba buat kejut tumpang,1
ish trauma sama abang gojek nya marah marah gitu sampe sekarang trauma inget bangett,1
driver banyak pasif aplikasi aktif orang tidur rumah nunggu driver kayak nunggu jabat datang acara lama banget,1
customer lama lama kecewa sama aplikasimau pakai layan jadi segan kasianan driver pakai tarif normal driver uang 45 bayar,1
driver banyak tdk sopan tdk sabar suka marah marah utama driver sdh umur terlalu rasa butuh pdhal sama2 kt butuh tp dng begini uninstal lebih baik hijau belah,1
maxim baru pertama pakai buat kagum dgn cara layan sistem aplikasi bagus jadi mudah bahkan sy beru pakai maxim in langsung faham dgn cara kerja respon cepat driver ramah ramah mantap tahan,1
buset nungguin sen gaco jam 1049 sampe jam 1 anter perkara driver tidak mau anter padahal tempat tinggal sama lokasi cuman 8 menit cok itu suruh nunggu 28 menit busett dah,0
it terlalu sering gonta ganti cara pakai jd eror rua driver telpon bebrunyi tp tidak bs angkat tidak muncul hp,0
sen satu driver nya sampe banyak driver datang rumah kasihan kan driver batal gitu tidak cancel,0
pergi gojek aman kendali sistem aplikasi nya monitor baik transportasi umum sangat paripurna layan baik tanggung jawab,1
apk payah psen goride driverdriver dah chat tidak gera kirain tidak jalan terus canceleh nyata driver datangbikin salahpaham,1
driver slow respon lambat kalo tidak jadi driver tidak usah driver gojek kecewa layan lot,1
gojekkita mana kapan mauu tarif hemat ayoo buru cobain gojek guys,1
guna gojek mes supir banyak minta uang lebih jalan malam haridn banyak cancel sering ganti tolak,1
aplikasi sangat bantu giat seharihari cari driver cepat tampil fitur simpel rapih,1
driver nya tidak andal semua posisi cepet mau telat tp suruh ganti driver terus makan lah ini,1
jelek suka cancel sama drivernyasudah gitu pakai nomer segala padahal akun email valid kasih bintang 1,1
gmna aflikasi gojek error metode bayar tunai tpi diaflikasi jdi non tunai satu tuju kali bayar,0
aplikasi bagus driver nya lama lama baik aplikasi lag parah padahal hp tidak aplikasi apa apa cuma grab wa tt aja lag apk grab nya padahal kemarin kemarin ngga,1
gojek lama ting muluu mana tiap ngasih driver selalu posisi paling jauh susah komunikasi jadi ulang kali,1
keren harga aman tp kasi sama driver kasih bonus lah biar semangat buat hidup kel nya,1
pertama kali pakai mudah tuju beri bintang 5 sayang malah eror jaringankoneksi internet putus jalan walaupun nyala koneksi internet tetap tidak fungsi harap salah solusi terimakasih,1
gojek motor tidak jelas kalau pesan pagi harga lonjak cari driver susah sekali dapet driver jauh bangat padahal deket banyak gitu si driver chat tidak respon kendara tidak gerak parah buang2 waktu bikin lambat kerja kapok,1
aplikasi sangat bantu banyak kurang salah satu lambat jemput langgan tau lambat sebut kendala jalan kalo cari rute aman sepi dgn kendara jadi lebih cepat terima kasih,1
seluruh lain bagus yah gua heran driver banyak tpi mau nerimaambil yah tuhan banget gitu lama nya minta ampun apa nya driver bnyak gua kerja jadi driver ngk mudah tpi kok ngini yah,1
sen 2 kali nunggu berjamjam tidak dicancel nunggu lama banget gojek baru tercancel otomatis konfirmasi cs lalu aplikasi nya,0
dong jangan masuh chat orang tidak kenal aplikasi gojek spam sangat ganggu rugi aplikasi bagus gin rusak gara2 spam,0
mudah an tingkat layan nyahusus kampung minim driver nyatpi lah jauh,1
knpa mau sen gocar ko tidak dptdriver sedang kan pke hp oeng lngsumg dpt salah nya dmna ko tidak dptdrive gocar,1
padahal engga download apk gojek email masuk notif gojek gitu min,0
asa kok makin mahal padahal jarak jauhjauh grab car nya kadang ngotak harga,1
sangat bantu sgala aktivitas perlu masyarakat driver profesional penuh ramah tamah makasihh sukses terus,1
lah biaya aplkikasi kira aja kasi driver nya terus kadang suka tidak mau nganter kalo jarak nya jauh potong aplikasi gede padahal kan customer bayar nya sesuai,1
potong harga aplikasi tumpang tidak sama driver terkadang minta ongkos lebih tumpang lihat ongkos dapat driver sangat miris kurang 45 misal tumpang harga grab 30rb dapat driver 17rb miris sekali,0
beri edukasi driver2 mmpunyai attitude sikap baiksopan lebih harga penumpangbersikaplah jujurmaka tumpang nyaman tidak segan2 beri uang tips kpd driver driver suka batalin pihak banyak alas,1
lama g pke grab pas liat bayar bs pke qris aku jd pke grab eh skrg malah bayar qris gd ydh sy g mau pke grab harga nya lbh mahal banding ojol belah,1
buat manejemen dong driver kena putus mitra daftar sdh tahun tahun data aja,1
gojek makin lama makin anehh maps jadi tidak karuan antra driver langgan padahal guna lama makin buruk bagi maps,1
bagus gojek jaman dulu jam 2022 diskonsekarang kalo ngarep diskon bayar kalo nggk ganti nomor dulu,1
sering jadi sistem eror rugi costumer sering kendala sinyal nya tidak baik padahal sinyal guna aplikasi jalan lancar,0
parah lu maxim tebet manggarai biasa 12k jadi 20k ngasih jalur nya mana jadi jauh banget inget saing lu grabe sama gojek,0
susah banget kalau mau ngecancel salah alamat parah ribetsusah banget buat ngecanceludh dibatalin malah masuk driver lieur,1
alhamdulillah ada biaya layan tidak perlu pakai helm ada biaya layan cakup salah satu tidak perlu pakai helmsafety belt driver kena tilang tidak perlu bayar krn bayar biaya layan sebut mantap nga tuh,1
tiap buka aplikasi nya loading nya lama terus ngelag ngelag posisi driver sering tidak gerak padahal titik,0
sen gocar sering cancel bas kali gilir harga naik drastis baru pickup,0
driver tidak jelas waktu jemput malah makin jauh titik jemput chat tidak balas tlf tidak angkat nunggu 20 mnt tidak pasti hadeh,0
gojek dong kalau estimasi waktu 5 menit jgn jadi 20 menit sy pesan estimasi driver 5 menit sy tgu jam 218 jam 235 apa 5 menit,0
jauh layan paling bagus memang gojek sekarang harga jdi naik yaa dlu biasa st pasming kampus cuma 13k sekarang jdi 17k,0
mahal ongkir jasa lama tipu ulung kta 3 menit sampe tau driver baru mau luncur kacau,1
tetap jaga percaya langgan mana ada jaga percaya paling susah nyaman aman jangan lupa perhati gojek,1
betul nya gojek sangat bantu tpi banyak driver walaupun tidak semua terimakasih gojek akhir kali ny kapok,1
baru pertama kali pakai grab pertama kali naik ojek dr grab pertama kali laku tidak baik sama driver nya wkwkwk tidak sopan sama map lebih besar biar komplek rumah liat,1
dong sistem aplikasi baik nyariin driver jgn jauh jauh gila aja padahal deket lokasi puluh tp malah nyangkut sama driver jarak juauh nunggu lama kasi driver jauh jemput,1
susah banget cari alamat bener tidak kontribusi sama google map bikin sala turun rugiu,1
apkasi nya jelek pingin lewat tol serang timbang arahin nya jalan biasa g kaya apkasi greb langsung rute tol baik aplikasi nya cari lebih cepat lambat waktu penting,0
argo nya tidak sesuai awal mesan padahal sesuai titik aplikasi grab sekarang banyak biaya nya tidak konfirmasi nya tumpang harga argo titik jadi bengkak mending pakai aplikasi belah manis awal aja,0
ekonomis aplikasi maxim tumpang maps nya kurang kumplit jadi tentu titik susah,1
tidak sesuai kata grabcar hemat 4 orang aku sen grabcar hemat bawa 4 orang d suruh make mesene trs d suruh bayar normal tadi cuma 12k jadi 26k,0
gojek mudah pergi baik pihak gojek sedang eror kena maki driver,1
dong kasih tau driver nya jaga bersih masa jaket nya bauk kaos kaki basah busuk nahan mual terus akhir nya minta henti tuju mana hlem nya bauk sama banyak bulu kucing,1
trm kasih menghtr sampek tuju dangat puas sehat sehat pak moga lancar keluarga,1
sya kecewa sya maps y grap susah buka pakai 2 jari selalu susah lihat posisi driver peta,1
skr gojek bawah bintang 1 rating jelek busuk lama bukan krn sinyal gue gue bandingin bareng mesen grb enjoy cpt,1
gatau sekarang gojek tidak dulu gapernah voucher diskon ongkir makin mahal intinyaa tidak bagus dulu,1
makasih buat mas nya orang nya ramah bngett kalo nge driver tidak bakal nyesel deh sehat2 keluarga buat mas e,1
udaah msen tinggal nunggu tiba batalin sama driver nya gara jarak jauh krna ongkos lebih murah pdhal erti faham suka lebih ongkos nya,1
parah sih mau pakai promo 55 mau klik pesan eh ilang tiba tiba kalau tidak niat jgn php org sama pihak apl manusia manusia masa argo 5rb an kasi driver nya bensin ihh parah banget umr naek argo turun,1
posisi driver selalu jauhterlalu lama tunggu kasihan driver jemput terlalu jauh driver sering mnta cancel jadi kali kali mesankenapa selalu kasih driver jauh padahal dekat banyak,0
kacau bayar mahal full driver terima cuman 50 hati nurani kalian suatu kalian kena karma loh,1
maps kurang akurat byk driver pakai fake lokasi driver jauh maaf akhir ojol belah,0
si driver nu selalu lama padahal cm 2 menit kdg nunggu smpe 5 menit lebih,0
