score,app,review,translated_review,label
5,Gojek,sulit mendapatkan driver gojekgocar apa lg wkt sore dan hujan alasan tarif murah dll dan tarif sore atau pagi berbeda jauh dgn jarak yg sama potongan tidak begitu membantu,"It’s hard to find drivers for Gojek or Gocar especially in the afternoon and rainy weather. Drivers claim fares are low, and fares vary widely by time for the same distance. Discounts don’t help much.",0
1,Maxim,nyari alamat susah titik suka mleset susah dapet driver giliran dapet chat susah tlfn susah fhoto di chat ga ada di marahin driver katanya akunnya ga di kasih nama mana saya tau kapok pesen maxim driver uring uringan katanya argo ga seberapa,"It’s hard to find an address, the pickup point often shifts, it’s difficult to get a driver, and when I finally get one, chatting is hard, calling is hard, even sending photos in chat is impossible. The driver scolded me saying my account has no name—how am I supposed to know? I’m done ordering Maxim; drivers are grumpy and say the fare is too little.",0
1,Gojek,gw maau cancel gegara ga dapat driver soalnya ujan udh nunggu 1 jam ga dapat dapat mndng gw nyari sndiri gw udh cancel katanya otw mana,"I want to cancel because I can’t get a driver; it’s raining and I’ve waited for 1 hour with no driver. I decided to look for my own ride and cancelled the order, but the app says the driver is on the way—where?",0
1,Gojek,niat apa enggak sebenernya bikin aplikasi setiap pesen sllu gk prnh dpt driver udh cpk2 nunggu ujung2 nya gk jd,"Honestly, what’s the point of making an app if every time I order, I never get a driver? I’m tired of waiting and the order never gets fulfilled.",1
5,Gojek,geudd sering sering banyak voucher jgn pelit juga buat bagiin ongkir ke mitra driver kasian lohh,"Please, give more vouchers and don’t be stingy sharing shipping discounts to driver partners, they deserve it.",1
5,Grab,pada umumnya driver grabbike maupun grabcar ramahramah dan kalau kebetulan saya buruburu driver siap membantu senang saya naik grab,"Generally, GrabBike and GrabCar drivers are friendly, and if I’m in a hurry, the driver is always ready to help. I enjoy using Grab.",1
5,Gojek,gojek aplikasi asli buatan anak bangsa indonesia gue bangga menggunakan aplikasi ini alamat developernya pun ada di jakarta,Gojek is a genuine Indonesian-made app; I’m proud to use it. The developer’s address is even in Jakarta.,1
5,Gojek,gojek salah satu alat transportasi yang terpercaya dan membrikan kenyamanan bagi konsumen maju trus gojek,"Gojek is one of the trusted transportation tools and provides comfort for consumers. Keep growing, Gojek!",1
1,Grab,saya nggak baru kemarin pakek aplikasi grab sudah bertahun2 kenapa hari ini pengemudi membuat saya marah dimana sopan santunnya dimana cara membuat pengaduan tentang masalah ini mohon untuk pihak grab lngsung direspon tentang aplikasi saya hari ini juga,"I’m not new to using the Grab app, I’ve been using it for years, but today a driver made me angry. Where is the courtesy? How can I file a complaint about this? Please respond quickly.",1
4,Gojek,admin mohon di pantau ya untuk go car nya kenapa para driver masih ada memasang tarif di luar aplikasi di aplikasi 26rbu tapi driver nya meminta ongkos 50 ribu,"Admin, please monitor GoCar; why do some drivers still set fares outside the app? The app says 26,000 but the driver asks for 50,000.",0
1,Gojek,aplikasi rakus yang di maki maki konsumen kita bayar mahal driver dapet separonya yg kena semprot konsumen moga tobat dah gojek,"The app is greedy; consumers get scolded while paying expensive fares, drivers only get half but still get blamed by consumers. Hope Gojek improves.",1
1,Gojek,gimana sih gojek no masih aktif tpi lupa pin karna hp lama hilang gk bisa masuk bantuan gk ada yg jelas dari aplikasi nya,How do I access my Gojek account? My number is active but I forgot my PIN because my old phone is lost. There’s no clear help in the app.,0
1,Gojek,tolong untuk goride di tampilkan apa merk kendaraan nya kalian aplikasi aja mahal tapi kualitas jelek apalagi goride saya selalu dpt motor jelek ga layak jalan,Please show the vehicle brand on GoRide. The app is expensive but the quality is bad. I always get bad motorcycles that aren’t fit to ride.,1
1,Grab,haduhhhh grab gimana ini saya lagi urgent malah di cancel terus sama driver udah hampir 2jam nunggu gaada yg pasti,"Oh Grab, what’s happening? I’m in urgent need but my orders keep getting cancelled by drivers. I’ve been waiting almost 2 hours with no certainty.",0
2,Gojek,drivernya ga jelas selalu minta cancel alasan titik penjemputan jauh kalau saya cancel saya dapet driver makin lama kalau dilanjut drivernya yg minta cancel enakan pake ijo sebelah drivernya jarang cancel dan lebih sabar plus mobilnya bersih app ini mobilnya pada bau rokok,"Drivers are unclear and always want to cancel, saying the pickup point is too far. If I cancel, it takes longer to get a driver. If I continue, drivers cancel. Better to use “ijo sebelah” (the green app) drivers; they rarely cancel, are more patient, and their cars are clean. This app’s cars all smell like smoke.",1
3,Gojek,gojek tolonglah mapsnya benerin jangan kasih rute terpendek tapi jalan yang dilalui menyulitkan driver tolong berikan rute tercepat bukan terpendek secara maps masa dari pondok indah ke bekasi 60 ribu tapi ketika buka google maps diarahin rute tercepat lewat toll jadi 30km,"Gojek, please fix your maps. Don’t give the shortest route if it makes it hard for drivers. Give the fastest route, not the shortest. How come from Pondok Indah to Bekasi costs 60,000, but Google Maps suggests a faster toll route only 30 km?",0
5,Grab,tolang para pelanggan terrsayang mohon diperhatikanlah si abang drivernya iya dah pake banyak diskon dari grab masa ngasih parkir 2rb aja sepele bnget yaampun,"Dear beloved customers, please pay attention to the drivers. After many discounts from Grab, giving only 2,000 for parking is trivial.",1
5,Grab,terimaksih telah mempermudah transportasi bagi saya yang rumah nya jauh dari jl raya sangat sangat membantu,"Thank you for making transportation easier for me, especially since my home is far from the main road. Very helpful.",1
1,Maxim,setelah update udah gak bisa liat posisi driver yang ada di sekitar kita mohon di tampilkan lagi posisi dirver di maps seperti sebelumnya terimakasih,"After the update, I can no longer see driver positions around me. Please display the driver’s location on the map again like before. Thank you.",0
1,Gojek,sistem terburuk selama bertahun2 perbaikan pengoptimalan tidak ada yg berarti saya menunggu driver sangat lama tidak kunjung dapat sistem terburuk,The worst system in years. No meaningful improvements or optimization. I wait a long time but no driver comes. Worst system ever.,1
1,Gojek,jangan download mending maxcim lebih murah gojek mahal kadang kata driver nya suka korupsi kita bayar 20 driver dikasih 8k saya dikasih liat drivernya,"Don’t download it; better use Maxim, it’s cheaper. Gojek is expensive and sometimes drivers are corrupt. I pay 20,000 but the driver only gets 8,000. Show me the driver’s info.",1
1,Gojek,dari dulu sampe sekarang masi aja seperti itu nih gojeksaya mau login tapi saya lupa nomor lama sayanyuruh memulihkan akun masi aja minta nomor yang lama kan saya lupa nomornya ngasih bantuan gak masuk akal,"From the past until now, Gojek is still like this. I want to log in but I forgot my old number. When I try to recover my account, it still asks for the old number—but I forgot it. The help doesn’t make sense.",0
5,Grab,garb di semarang cukup memuaskan penjemputan sangat cepat dan perjalanan cukup nyaman drivernya sangat nyaman,Grab in Semarang is quite satisfying. Pickup is very fast and the ride is comfortable; the driver is very pleasant.,1
3,Grab,masukan utk grabjgn memberikan driver terlalu jauh dari lokasi pemesan kadang di dekat ada driver malah memberikan driver yg jauh jg penumpang menunggu terlalu lama jadi blm bintang 5 ya,"Input for Grab: don’t assign drivers too far from the customer’s location. Sometimes there are drivers nearby but you give drivers who are far away, so passengers wait too long. So it’s not a 5-star yet.",1
1,Grab,bayangin grabcar chat bawa orang stroke langsung di cancel ini ga cuman sekali udau berkali kali,Imagine this: GrabCar cancels immediately when chatting with a person having a stroke. This has happened multiple times.,0
2,Gojek,aplikasi makin lama makin jelekkkk udah berlangganan dari 2021 bukannya makin di perbaiki malah makin jelek orang buru urgent mau pesen ojek malah aplikasi ngebuk gak bisa kebuka menu goride nya gak bisa kebuka hadehhh,"The app is getting worse over time. I’ve subscribed since 2021 but instead of getting better, it’s worse. When I’m in a hurry to order a ride, the app freezes and the GoRide menu won’t open.",0
1,Gojek,di update versi terbaru malah error ini geogle map gojek nyatolong dong di perbaiki geogle map gojek nya biar akurat dengan lokasi tujuankasih rute yang pas di lalui,The latest update causes errors. The Gojek Google Maps needs fixing to be accurate with the destination location. Please provide the correct routes.,0
1,Gojek,aplikasi suka error saya pakai hp flagship berati error dari aplikasi tidak bisa buka chat kadang buka menu error kasian driver yang chat tidak dibalas,"The app often errors. I use a flagship phone, so the problem must be the app. I can’t open chat, sometimes the menu gives an error. It’s sad that driver messages aren’t replied to.",0
1,Gojek,cs bayar full ongkirke driver goceng gak kasihan kau ngasih driver mu goceng gak pantes jekbrp persen kau makan itu duitgila si ini,"Customer service, you make us pay full shipping cost but give drivers low fares (Goceng = 5,000 IDR). Don’t be stingy, it’s not fair for drivers. How much do you keep from that money? Crazy.",1
3,Grab,tolong kalo seleksi drivernya minimal tahu lokasi kota yang diambil jangan mengandalkan titik sudah sesuai saja ga usah jadi driver kalo ga tahu lokasi,"Please, at least select drivers who know the city location. Don’t rely only on the GPS point matching. Don’t be a driver if you don’t know the area.",1
4,Gojek,cape bngt sama drivernya masa cuma minta masuk gang cancel semua posisinya lg buru bngt lglayanan gocar nya minus,"I’m so tired of drivers; when I ask them to enter an alley, they cancel all the time. I’m in a hurry, but GoCar service is bad.",1
1,Gojek,diskon nya dikit bgt padah udh langganan pake gojek saran aja kalo pengguna langganan dikasih diskon,The discounts are very little even though I’m a Gojek subscriber. Just a suggestion: give discounts to subscribers.,1
2,Maxim,driver nya kurang baik trs di cancel mulu sama drivernya jdi tolong dong lbh konsisten lagi,Drivers are not nice and keep canceling. Please be more consistent.,1
3,Gojek,sumpah hari ini susah banget dapet gocar nya padahal lagi ngejar kereta udah nyangkut sama driver kirain lama bener mau jalan tau nya dah nunggu lama dia cancel,"Today it’s really hard to get a GoCar, and I was rushing to catch a train. I was already stuck with a driver, thinking it would take a while, but after waiting a long time, he canceled.",1
1,Gojek,aplikasi jelek ganti2 driver sampek 3x pesan dari jam 646 sampek jam 720 belum sampek padahal dekat aplikasi djancok,"The app is bad. I changed drivers 3 times. I ordered from 6:46 AM until 7:20 AM but the driver still didn’t arrive, even though he was nearby. The app sucks.",0
5,Grab,layanan yg baik dari orang yg baik pula kita sangat suka dengan mbanya pula karna tlah kemudiian kami sampai di hotel dgn baik maaf jika didlam perjalanan sedikit merepotkan,Good service comes from good people. We really like the lady driver because she got us safely to the hotel. Sorry if we were a little troublesome on the trip.,1
5,Maxim,makasih bapakkata anak saya diajak ngobrol seru bapak nyasehat selalu ya bapak amanah kerja nya lancar juga rejeki nyaaamiin,"Thanks, sir. My child enjoyed chatting with you, you always give good advice. May your work be blessed and your fortune increase, Amen.",1
1,Grab,dimana saat kondisi hujan driver tidak mau menerima dan aplikasi di hidupkan sama driverkalok tidak menerima setidaknya di offkan aplikasinya dan dengan alasan hujan meminta tips lebih,"When it rains, drivers refuse orders but keep the app on. If they don’t want to accept rides, at least turn off the app. Also, they ask for extra tips because it’s raining.",1
1,Gojek,masa saya peripikasi wajahterus malah ke putus mitra kan pake muka saya akun pribadiyang pake juga saya aneh gojek,"I keep doing face recognition but get disconnected. The partner uses my face for their personal account. That’s strange, Gojek.",1
1,Maxim,banyak driver nya yg minta bayaran tidak sesuai dengan yg tertera pada aplikasi khususnya area kota kupang ntt tolong untuk maxim lebih di teliti lagi dalam perekrutan driver jngan orang gila d acc jd driver,"Many drivers ask for fares that don’t match what the app shows, especially in Kupang city, NTT. Maxim, please be more careful recruiting drivers; don’t approve crazy people as drivers.",1
1,Gojek,gojek gak guna masa mau login gagal terus terlalu banyak mencoba malah disuruh nunggu 1 jam pula dasar aplikasi gak guna,"Gojek is useless. I try to log in but keep failing. After too many attempts, I’m told to wait 1 hour. What a useless app",1
1,Gojek,tidak bisa menyelesaikan masalah saya saya salah transfer ke akun lama saya dan dari pihak gojek tidak bisa bantu membuka akun lama saya saya tidak ikhlas dunia akhirat,"I can’t resolve my problem. I mistakenly transferred to my old account, and Gojek can’t help me recover the old account. I feel really upset, both in this world and the hereafter.",0
3,Grab,sekarang lihat perjalanan driver di maps jadi lompatlompat sulit dipantau tidak seperti kemaren titik lokasi perjalanan driver berurutan jadi mudah dipantau driver sudah sampai mana mohon diperbaiki,"Now watching the driver’s trip on the map is jumpy and hard to track, unlike before when the driver’s location points were in order, making it easy to follow where the driver is. Please fix this.",0
1,Gojek,indonesia mengutamakan kemanusiaan kalo sistemmu tidak manusiawi dan serakah potongan driver dan aplikasi hampir 40 lambat laun gojek akan hancur di masa mendatang,"Indonesia prioritizes humanity. If your system is inhumane and greedy, with driver and app commissions almost 40%, Gojek will eventually collapse in the future.",1
5,Maxim,driver maxim di tempat saya banyak tidak pakai atribut jadi raguu apakah drivernya sesuai di app atau tidak tolong dipantau di area parepare sulawesi selatan,"Many Maxim drivers in my area don’t wear any uniform or attributes, so I doubt if the drivers on the app are the real ones. Please monitor the Parepare area, South Sulawesi.",1
5,Maxim,saya senang dengan pelayanan maxim ojek online semoga harganya tetap terjangkau dan tetap mempertahankan kepercayaan dan kualitas pelayanan yg baik,I’m happy with Maxim online motorcycle taxi service. Hopefully the prices remain affordable and they maintain good trust and service quality.,1
2,Gojek,pesan gocar dapat yg jauh mulu pengemudi juga sering milih milih argo pdhal kita dapat harga dari aplikasi mohon diperbaiki layanannya sebelum banyak yg pindah aplikasi,"When I order GoCar, I always get drivers from far away. Drivers also tend to be picky, while the fare is fixed by the app. Please improve your service before many users switch apps.",1
5,Gojek,sering sering adain promo pliss buat kaum mageran ini whort it bgt udh gtu gojeknya juga murah bgttt cuma goceng tapi ya gitulah,"Please have more promos often, especially for lazy people like me. It’s really worth it, plus Gojek is very cheap — only 5,000 IDR fares — but oh well.",1
1,Grab,driver dari sini kurang ajar udah tau salah malah ngotot malah narik baju di jalanan daerah mall lippo karawaci 26012025 930 di periksa lagi drivernya yg kurang ajar itu,"The driver here is rude. He knew he was wrong but kept insisting and even pulled my shirt on the street near Lippo Mall Karawaci, 26-01-2025, 9:30 AM. Please check that rude driver again.",0
5,Grab,okesemoga dengan ada nya layanan grab inisemoga selalu bisa memuaskan hati costumer dan driver juga dari soal tarif,"Okay, hopefully with Grab In, it always satisfies both customers and drivers, especially regarding fares.",1
4,Gojek,sekarang gojek susah respon selalu keluar mulu semenjak diupdate versi baru males jadinya udah saya uninstall,"Now Gojek is slow to respond and keeps crashing since the new update. I’m getting lazy, so I uninstalled it.",0
2,Maxim,kesan pribadi dr saya memesan maxim peta sudah di titik yg tepat tapi tidak bisa pass pdhl sudah benar pencarian untuk driver sangaaattt lama sekali dann endingnya gagaleror bahkan tidak berfungi untuk memesan,"My personal impression ordering Maxim is that the map shows the correct point but I can’t pass it. Even though the search is correct, the driver takes a very long time and the order ends in failure; the app doesn’t even work to order.",0
1,Maxim,untuk aplikasi maxim tolong lebih peka terhadap akun fiktif kasihan driver kalau dapat susah mencari uang tapi sering ada akun tipu karan driver tergiur sama ongkir nya,"For the Maxim app, please be more sensitive to fake accounts. It’s sad for drivers because they struggle to earn money, but there are often scam accounts that lure drivers with shipping fees.",1
2,Grab,tolong untuk ada fitur cepet jemputnya soalnya kita pelanggan juga perlu cepat nanti kalau dibatalkan gara lama terus kena suspend kita sbg pelanggan di viralkan karena kurang memahami driver tolong sekali,"Please add a fast pickup feature because customers also need speed. If orders get canceled too often due to long waits, and we get suspended, customers will go viral complaining because they don’t understand drivers. Please help.",1
5,Maxim,drivernya baik sampai rumah dg slmat pokonya enak maxim drpd ojol mksh driver pelayanan penumpang dgn baik,The driver was good and got me home safely. Maxim is better than other online motorcycle taxis. Thanks to the driver for good passenger service.,1
3,Grab,tolong pihak grab perbaiki map nya susah sekali terkadang mencari lokasi malah terkadang bnyak yg salah titik dan alamat tidak sesuai,"Please Grab, fix your map. It’s very hard to find locations; sometimes many points are wrong and addresses don’t match.",0
1,Maxim,maaf untuk awall awall emng bagus tapi semakin sering make pelayanan sangat buruk dan terutama driver mobil sangat tidak ramah kasar sudah diberi tau alamat yang benar driver tetep ngeyell ke alamat yang salah dan diberi tahu malah marah marah tolong diperhatikan lagi,"Sorry, at first the service was good, but the more I use it, the worse it gets. Especially car drivers who are very unfriendly and rude. Even after telling the correct address, drivers stubbornly go to the wrong place and get angry when told. Please pay attention.",1
1,Gojek,sekarang gua malas pakai gojek lg paylater nunggak 2 hari aja udah di telpon terus padahal gua udah bilang besok gua gajian pas gua lunasin semuanya ehh malah di blokir paylater gua makanya gua udah ga pakai lg gojek,"Now I’m lazy to use Gojek anymore. My PayLater bill was overdue 2 days and they kept calling me, even though I told them I’d pay when I got my salary. After I paid, my PayLater got blocked. That’s why I stopped using Gojek.",1
1,Gojek,kalo memang ga dapat driverrrr ya cari lagi drivernyaaaa masa kita udah nunggu tau2 di cancel cuman gara2 gada driver lagian masih belum jam malem masih jam 7 malam loh tadi pesannya,"If you can’t find a driver, just keep searching. I was waiting and suddenly it got canceled just because no driver was available. Besides, it wasn’t late yet, it was 7 PM when I ordered.",1
3,Maxim,murah tapi nda bisa non tunai ada fiturnya tapi nda bisa dipakai karna driver tidak pakai non tunai maps sulit kalau cari lokasi,It’s cheap but you can’t use cashless payment. The feature exists but can’t be used because drivers don’t accept non-cash. The map is hard to use for finding locations.,0
2,Grab,tolong grabcar xl kenapa hilang grab car new plus terlalu mahal mohon koreksi untuk grabcar xl,"Please, why did GrabCar XL disappear? GrabCar New Plus is too expensive. Please correct the GrabCar XL service.",1
4,Grab,saya sengaja milih ongkir yang agak murah tapi malah error nah pas saya milih ongkir yang mahal kenapa malah lancar padahal sinyal bagus waktu saya pilih ongkir yang murah,"I intentionally chose the cheaper shipping option but it caused an error, whereas when I chose the expensive shipping option, it worked smoothly even though my signal was good when I picked the cheaper one.",1
5,Grab,terimakasih dengan adanya grab sangat membantu dan memberikan kemudahan dalam perjalanan kepada setiap orang yang telah membutuhkan nya,"Thank you for Grab, it really helps and makes traveling easier for everyone who needs it.",1
5,Gojek,aplikasi nya sudah bagusbanyak fitur dan animasi yang menarik menurut saya aplikasi ojol paling bagus adalah gojekmungkin perlu ditingkatkan lagi secara manajemen dan juga efektifitas operasional sehingga harga sahamnya bisa naik,"The app is already good, with many interesting features and animations. In my opinion, the best ride-hailing app is Gojek. Maybe management and operational effectiveness could be improved so the stock price can go up.",1
5,Maxim,assalamualaikum bagi kk admin driver saya tinggal di padang kota sering dengar keluhan dari driver maxim nya di karna tempat penarikan uang ewallet nya tidak ada yg terdaftar di khusus padang kota kasian driver nya,"Assalamualaikum to the admin and drivers, I live in Padang city and often hear complaints from Maxim drivers because there is no registered e-wallet withdrawal point specifically in Padang city. It's sad for the drivers.",0
4,Grab,perdana down loadpesan grab careh malah suruh d batalkan aplikasi k offline sajamana lebih mahal lg dr grabmohon buat driverjangan memanfaatkan keadaanmana orang baru mana langgan,"First time downloading and ordering GrabCar, but it told me to cancel because the app was offline. How come it's more expensive than Grab? Please ask drivers not to take advantage of new or regular customers.",1
3,Grab,terkadang mendapatkan pengemudi ojek online yang terlalu jauh bahkan didapatkan dari tempat tujuan kurang optimal dalam mendapatkan pengemudi yang dekat,"Sometimes, the online motorcycle taxi drivers come from very far away, even from the destination place itself. It's not optimal to get nearby drivers.",1
1,Gojek,sering dapet driver manja padahal titik jemput 2km tapi di cancel terus udah 5 kali ada yang ga di bales waktu di chat ada yang nunggu lama padahal ga dateng dateng al hasil waktunya lama banget buat nunggu 1jam nunggu driver padahal lagi buru buru,"Often I get pampered drivers even though the pickup point is only 2 km away, but they cancel 5 times already. Some don't respond to chat, some wait a long time but never come, so waiting takes too long—up to an hour—even though I'm in a hurry.",0
2,Gojek,apps bikin ga enak hati kadang driver udah datang tapi kita gajadi berangkat atau tiba tiba hujan dulu bisa si driver jalanin aja tanpa penumpang seengganya kita ga ada perasaan ga enak sekarang gabisa dan bikin driver jadi ngamuk ke customer,"The app makes me uncomfortable; sometimes the driver has arrived but we don’t go anymore or it suddenly rains. Before, drivers would still drive without passengers at least so we wouldn’t feel bad. Now they can’t, so drivers get angry at customers.",1
4,Gojek,drivernya bagus ramah dan cepat cuma hampir 5 hari saya ga pakai karena tidak bisa masuk akun karena alasan jaringan pdhl jaringan saya lancar gojek tolong perbaiki aplikasinya yah terimakasih,"The drivers are nice, friendly, and fast, but for almost 5 days I haven’t used the app because I can’t log in due to network reasons even though my network is good. Gojek, please fix your app, thanks.",0
5,Maxim,aku suka sama bapa nya lemah lembut sopan baik banget enak bawa motor nya pelan gitu thee besttt buat bapa semoga dapet menumpang banyak semoga lancar rezeki nya aamiin,"I like the driver who is gentle, polite, and very nice. He rides slowly, the best dad ever. I hope he gets many passengers and smooth fortune, amen.",1
1,Maxim,gak bisa dicancel dichat pun gk bisa gak seperti aplikasi lain kasian drivernya tambahin menu chat kek di aplikasinya,"Can't cancel the order, can’t chat either, unlike other apps. Poor drivers, please add chat menu in the app.",0
1,Gojek,ga pernah telat bayar paylater malah di block paylater nya tanpa pemberitahuan terlebih dahulu chat ke gojeknya malah robot yg jawab kecewa bgt udah mending uninstall ajaa,"Never late paying PayLater, but it was blocked without prior notice. Chatting to Gojek only gets robot replies. Very disappointed, better uninstall.",0
5,Gojek,semuanya juga bagus aman cepet ngambil drivernya apk juga ringan untuk hp harganya juga murahh apalagi sayaa anak sekolah pertahanin yawh,"Everything else is good: safe, fast pickup, light app, and cheap prices, especially for me as a student. Keep it up.",1
5,Gojek,lebih hemat dari yg laen pasti nya trs bnyk pula driver nya kepuasan anda adalah tujuan kami itulah gojek,"Definitely more affordable than others, and many drivers too. Your satisfaction is our goal, that’s Gojek.",1
1,Grab,knpa cari sopir grb tujuan rs pon itu susah nya ampun banget kebanyakan sopir grb nya langsung dicancel,Why is it so hard to find Grab drivers going to the hospital? Most Grab drivers cancel immediately.,1
1,Grab,makin kesini makin berat buka aplikasi lama loading ny ga kaya dulu driver juga kadang suka pake motor ga sesuai plat nomer yang terdaftar,"Lately, opening the app is getting heavier with long loading times, not like before. Sometimes drivers also use motorcycles with plate numbers that don’t match the registered ones.",1
3,Grab,sangat membantu tapi sering saya temui driver yang meminta bayaran lebih atau kita memesan 2 tempat tetapi baru sampai satu tempat sudah di tandai selesai perjalanan usahakan pihak grab menyediakan fitur block driver tq,"Very helpful, but I often meet drivers who ask for extra payment or mark the trip as finished after only reaching one of two stops. Please provide a feature to block drivers, thanks.",0
3,Maxim,pengemudi angelinus yos bernad reshsy dengan motorcycle warna hijau tua nopol eb2319ed selamat menikmati perjalanan anda rating 495,"Driver Angelinus Yos Bernad Reshsy with a dark green motorcycle license plate EB2319ED, enjoy your ride, rating 4.95.",1
1,Gojek,banyak mobildriver tapi nggak ada yang respon entah aplikasinya yanh kurang bagus atau memang drivernya yang tidak profesional,"Many cars but no response, either the app is not good or the drivers are unprofessional.",1
5,Grab,sangat membantu sekali untk kita2 yg pngn aktifitas tp terkendala hujan solusinya ya grabcar mksh grab,"Very helpful for those of us who want to be active but are hindered by rain, the solution is GrabCar. Thank you Grab",1
1,Grab,customer yang platinum ya jangan dikasi ke driver yang bintang nya 49 dong gimana sih buat sistemnya,"For platinum customers, please don’t assign drivers with only a 49 rating. How is the system made?",1
5,Gojek,gojek tolong buat fitur memberi tip ke driver saya kemarin mau memberi tip ga sengaja keluar terus gabisa ngasih tip lagi,"Gojek, please make a feature to give tips to drivers. Yesterday I wanted to give a tip but accidentally exited and couldn’t give a tip again.",1
5,Grab,driver nya baik karena pas hujan menyediakan jas hujan jadi perjalanan sy tidak terhambatjadi tepat waktu terima kasih semoga sehat selalu dapat rejeki banyak yang berkahi,"The driver was good because during the rain he provided a raincoat, so my trip was not delayed and I arrived on time. Thank you, stay healthy, may you get lots of blessed fortune.",1
1,Maxim,aneh banget pengemudi nya anehaneh aplikasi aneh waktu tunggu di aplikasi 10 menit dirungguin 10 menit berganti tulisan dricer akan segera sampai padahal driver masih sangat jauh alhasil nunggu driver sampai 40 menit mau di cancep gaenak sama driver nya,"The driver is very strange, the app is strange. The waiting time on the app shows 10 minutes, waited 10 minutes, then changed to ""driver will arrive soon"" but the driver was still very far away, ended up waiting 40 minutes. Felt bad to cancel on the driver.",0
5,Gojek,yg pada kasih bintang jelek gk usah pke gojekbanyak bacot semua gk tau dirinaik ojek pangkalan sono,"Those who give bad ratings don’t have to use Gojek, all talk but don’t know themselves, go use traditional motorcycle taxis.",1
1,Gojek,jelek bangettttt susah dpt gojek pdhl di sekitar banyak malah dapet yg jauh jauh jarang ada promo perjalanan dekt aja malah dimahal mahalin,"Really bad, hard to get Gojek even though there are many around, but I get far drivers, rarely any promos, even for close trips it’s expensive.",1
1,Gojek,sangat mengecewakan gojek di area tuluangagung saat jam 5 soregak ada satu pun yg dapat gojek carmotor,"Very disappointing Gojek in Tulungagung area at 5 pm, no Gojek car or motorcycle available at all.",0
1,Grab,susah cari driver pas temen gw cewek yang cari langsung dapat padahal kita baren aplikasi aneh,"Hard to find drivers, but my female friend found one immediately even though we used the app together, weird.",1
1,Gojek,saya di ban dari gojek karena cancel oke aku salah apa gk bisa balik lagi padahlkan aku udh pakek ktp mana bisa buat akun baru lagi klau gk bisa ywd pilihanku sisah 1 berarti grab,"I got banned from Gojek for canceling, okay I was wrong, but can’t come back again, even though I already used my ID card. How can I make a new account if not? So my only choice is Grab.",0
1,Gojek,susah dpt driver go car yg baik di apk ini singkat crita pesen gocar xl dpt mobil yg kursi blkng kcil parahhhh,"Hard to get a good GoCar driver on this app. Long story short, I ordered GoCar XL and got a car with very small back seats, really bad.",1
5,Maxim,mantab coi maxim murah bet murah driver nya juga cepet nyampe nya terus sampai ke tujuan dengan cepat dan selamat mantab maxim lebih bagus dari gojek,"Great, Maxim is cheap, very cheap, the drivers arrive fast and get to the destination quickly and safely. Maxim is better than Gojek.",1
1,Gojek,kenapasih driver skrg ga bsa bgt di andalinsusah bgt dptnya heran pd gamau dpt rejeki ya,"Why can’t drivers be trusted anymore? It’s so hard to get one, strange, maybe they don’t want to get income.",1
1,Maxim,menu pencarian tujuan masih kurang lengkap masa sekelas bandara internasional tidak ketemu di aplikasi maxim aneh kan,The destination search menu is still incomplete. How come an international airport isn’t found on Maxim’s app? Weird.,0
1,Gojek,driver banyak alesanya penuh biar bisa nambah layanan prioritas 3000 baru bisa dapat driver gini kok konsumen bener sebagian pada kabur kasian drivernya banyak yang nongkrong,"Many drivers give excuses about being full so they can add priority service for 3000 (currency). That’s why many consumers run away, poor drivers are just hanging around.",1
2,Gojek,khusus jember mobil kotor bau dan tidak nyaman tolong d ada cek fisik kendaraan secara berkala,"Especially in Jember, cars are dirty, smelly, and uncomfortable. Please have regular vehicle physical checks.",1
1,Gojek,jika hujan lama sekali dapat drivernya padahal udah relain pake tarif besar tapi gaada beda nya,"If it rains, it takes a very long time to get a driver, even though I’m willing to pay a high fare, but no difference.",1
1,Gojek,pesan gocar tidak ada yg mau jemput karna argonya kecil pesan motor tidak mau jemput karna jalurnya macet pusing saya padahal gojek termasuk mahal dari yg lain pakai ini pas promo saja,"Ordered GoCar but no one wants to pick up because the fare is small; ordered a motorbike but they won’t pick up because the route is congested. I’m frustrated. Gojek is expensive compared to others, I only use it when there’s a promo.",1
1,Gojek,mahal di pajak murah di ongkos drivernya gak pake tes apa2 banyak driver maksa minta tip,"Expensive in taxes, cheap for driver fees, no tests for drivers, many drivers force tips.",1
4,Maxim,kok driver maxim pada bawel ya ga pada santuy seperti driver go kalau mau kesejahteraan jangan jadi ojol yang udah ga ada pilihan mentok kerja di perusahaan atau usaha baim kalau mau hidup makmur,"Why are Maxim drivers so fussy? They’re not as relaxed as Go drivers. If you want welfare, don’t be an online driver. If you have no choice, work in a company or start a business if you want to live prosperously.",1
1,Gojek,tolong dong drivernya jangan so masa saya tiap mesan pas hujan gaada yg mau ambil jdi bingung saya klo lg urgent pas hujan gaada yg mau ambil pdhl biar ada ojol gni bisa mempermudahkan ternyata nggak kecewa,"Please, drivers, don’t be like that. Every time I order during rain, no one wants to take it. I get confused when it’s urgent and raining, no one accepts. If there were online drivers, it could make things easier, but it’s disappointing.",1
5,Maxim,kerenn pelayanan drivernya hujan deras macet tetap dijalankan dengan baik tanpa mengeluh mksih bang driver akhirnya sampai tujuan juga,"The driver’s service is great — heavy rain, traffic jams, still running well without complaints. Thanks, bro driver, finally arrived at the destination.",1
